source_form,reading_date,week_id,meter_id,b_code,subb_code,building_name,raw_reading,raw_unit,normalized_kwh,usage_kwh,reader,note
forms/2025-W38.csv,2025-09-19,2025-W38,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,233812.4,kWh,233812.4,479.19,,
forms/2025-W39.csv,2025-09-26,2025-W39,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,234318.39,kWh,234318.39,505.99,,
forms/2025-W40.csv,2025-10-03,2025-W40,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,234765.48,kWh,234765.48,447.09,,
forms/2025-W41.csv,2025-10-10,2025-W41,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,235153.98,kWh,235153.98,388.5,,
forms/2025-W42.csv,2025-10-17,2025-W42,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,235709.53,kWh,235709.53,555.55,,
forms/2025-W43.csv,2025-10-24,2025-W43,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,236286.84,kWh,236286.84,577.31,,
forms/2025-W44.csv,2025-10-31,2025-W44,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,236800.68,kWh,236800.68,513.84,,
forms/2025-W45.csv,2025-11-07,2025-W45,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,237259.72,kWh,237259.72,459.04,,
forms/2025-W46.csv,2025-11-14,2025-W46,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,237812.43,kWh,237812.43,552.71,,
forms/2025-W47.csv,2025-11-21,2025-W47,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238184.03,kWh,238184.03,371.6,,
forms/2025-W48.csv,2025-11-28,2025-W48,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238415.91,kWh,238415.91,231.88,,
forms/2025-W49.csv,2025-12-05,2025-W49,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238418.26,kWh,238418.26,2.35,,
forms/2025-W50.csv,2025-12-12,2025-W50,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238421.43,kWh,238421.43,3.17,,
forms/2025-W51.csv,2025-12-19,2025-W51,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238424.2,kWh,238424.2,2.77,,
forms/2025-W52.csv,2025-12-26,2025-W52,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238426.96,kWh,238426.96,2.76,,
forms/2026-W01.csv,2026-01-02,2026-W01,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238426.96,kWh,238426.96,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238432.46,kWh,238432.46,5.5,,
forms/2026-W03.csv,2026-01-16,2026-W03,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238435.23,kWh,238435.23,2.77,,
forms/2026-W04.csv,2026-01-23,2026-W04,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238437.98,kWh,238437.98,2.75,,
forms/2026-W05.csv,2026-01-30,2026-W05,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238440.62,kWh,238440.62,2.64,,
forms/2026-W06.csv,2026-02-06,2026-W06,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,238854.44,kWh,238854.44,413.82,,
forms/2026-W07.csv,2026-02-13,2026-W07,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,239596.23,kWh,239596.23,741.79,,
forms/2026-W08.csv,2026-02-20,2026-W08,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,240426.39,kWh,240426.39,830.16,,
forms/2026-W09.csv,2026-02-27,2026-W09,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,241268.41,kWh,241268.41,842.02,,
forms/2026-W10.csv,2026-03-06,2026-W10,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,242166.49,kWh,242166.49,898.08,,
forms/2026-W11.csv,2026-03-13,2026-W11,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,243076.44,kWh,243076.44,909.95,,
forms/2026-W12.csv,2026-03-20,2026-W12,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,243971.2,kWh,243971.2,894.76,,
forms/2026-W13.csv,2026-03-27,2026-W13,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,245038.84,kWh,245038.84,1067.64,,
forms/2026-W14.csv,2026-04-03,2026-W14,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,246137.07,kWh,246137.07,1098.23,,
forms/2026-W15.csv,2026-04-10,2026-W15,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,247184.87,kWh,247184.87,1047.8,,
forms/2026-W16.csv,2026-04-17,2026-W16,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,248360.96,kWh,248360.96,1176.09,,
forms/2026-W17.csv,2026-04-24,2026-W17,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,249568.37,kWh,249568.37,1207.41,,
forms/2026-W18.csv,2026-05-01,2026-W18,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,251241.3,kWh,251241.3,1672.93,,
forms/2026-W19.csv,2026-05-08,2026-W19,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,251241.3,kWh,251241.3,0,,
forms/2026-W20.csv,2026-05-15,2026-W20,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,252694.28,kWh,252694.28,1452.98,,
forms/2026-W21.csv,2026-05-22,2026-W21,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,253661.77,kWh,253661.77,967.49,,
forms/2026-W22.csv,2026-05-29,2026-W22,T.0019__FL09__PPD,T.0019,PPD,ท.0019 ชั้นที่ 9 PPD,254735.59,kWh,254735.59,1073.82,,
forms/2025-W01.csv,2025-01-03,2025-W01,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),94109.8,kWh,94109.8,0,,
forms/2025-W02.csv,2025-01-10,2025-W02,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),94109.8,kWh,94109.8,0,,
forms/2025-W03.csv,2025-01-17,2025-W03,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),94625.81,kWh,94625.81,516.01,,
forms/2025-W04.csv,2025-01-24,2025-W04,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),94913.5,kWh,94913.5,287.69,,
forms/2025-W05.csv,2025-01-31,2025-W05,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),95154.52,kWh,95154.52,241.02,,
forms/2025-W06.csv,2025-02-07,2025-W06,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),95424.48,kWh,95424.48,269.96,,
forms/2025-W07.csv,2025-02-14,2025-W07,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),95724.48,kWh,95724.48,300.0,,
forms/2025-W08.csv,2025-02-21,2025-W08,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),95874.28,kWh,95874.28,149.8,,
forms/2025-W09.csv,2025-02-28,2025-W09,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),96120.84,kWh,96120.84,246.56,,
forms/2025-W10.csv,2025-03-07,2025-W10,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),96392.77,kWh,96392.77,271.93,,
forms/2025-W11.csv,2025-03-14,2025-W11,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),96640.11,kWh,96640.11,247.34,,
forms/2025-W12.csv,2025-03-21,2025-W12,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),96913.84,kWh,96913.84,273.73,,
forms/2025-W13.csv,2025-03-28,2025-W13,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),97180.32,kWh,97180.32,266.48,,
forms/2025-W14.csv,2025-04-04,2025-W14,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),97409.27,kWh,97409.27,228.95,,
forms/2025-W15.csv,2025-04-11,2025-W15,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),97634.38,kWh,97634.38,225.11,,
forms/2025-W16.csv,2025-04-18,2025-W16,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),97792.26,kWh,97792.26,157.88,,
forms/2025-W17.csv,2025-04-25,2025-W17,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),98064.47,kWh,98064.47,272.21,,
forms/2025-W18.csv,2025-05-02,2025-W18,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),98311.67,kWh,98311.67,247.2,,
forms/2025-W19.csv,2025-05-09,2025-W19,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),98506.5,kWh,98506.5,194.83,,
forms/2025-W20.csv,2025-05-16,2025-W20,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),98751.79,kWh,98751.79,245.29,,
forms/2025-W21.csv,2025-05-23,2025-W21,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),99034.55,kWh,99034.55,282.76,,
forms/2025-W22.csv,2025-05-30,2025-W22,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),99281.13,kWh,99281.13,246.58,,
forms/2025-W23.csv,2025-06-06,2025-W23,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),99487.12,kWh,99487.12,205.99,,
forms/2025-W24.csv,2025-06-13,2025-W24,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),99762.12,kWh,99762.12,275.0,,
forms/2025-W25.csv,2025-06-20,2025-W25,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),100038.44,kWh,100038.44,276.32,,
forms/2025-W26.csv,2025-06-27,2025-W26,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),100315.16,kWh,100315.16,276.72,,
forms/2025-W27.csv,2025-07-04,2025-W27,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),100571.28,kWh,100571.28,256.12,,
forms/2025-W28.csv,2025-07-11,2025-W28,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),100734.41,kWh,100734.41,163.13,,
forms/2025-W29.csv,2025-07-18,2025-W29,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),101042.7,kWh,101042.7,308.29,,
forms/2025-W30.csv,2025-07-25,2025-W30,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),101296.39,kWh,101296.39,253.69,,
forms/2025-W31.csv,2025-08-01,2025-W31,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),101527.36,kWh,101527.36,230.97,,
forms/2025-W32.csv,2025-08-08,2025-W32,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),101772.84,kWh,101772.84,245.48,,
forms/2025-W33.csv,2025-08-15,2025-W33,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),101971.23,kWh,101971.23,198.39,,
forms/2025-W34.csv,2025-08-22,2025-W34,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),102218.69,kWh,102218.69,247.46,,
forms/2025-W35.csv,2025-08-29,2025-W35,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),102470.51,kWh,102470.51,251.82,,
forms/2025-W36.csv,2025-09-05,2025-W36,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),102728.29,kWh,102728.29,257.78,,
forms/2025-W37.csv,2025-09-12,2025-W37,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),102983.35,kWh,102983.35,255.06,,
forms/2025-W38.csv,2025-09-19,2025-W38,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),103236.21,kWh,103236.21,252.86,,
forms/2025-W39.csv,2025-09-26,2025-W39,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),103481.78,kWh,103481.78,245.57,,
forms/2025-W40.csv,2025-10-03,2025-W40,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),103734.44,kWh,103734.44,252.66,,
forms/2025-W41.csv,2025-10-10,2025-W41,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),103990.39,kWh,103990.39,255.95,,
forms/2025-W42.csv,2025-10-17,2025-W42,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),104203.81,kWh,104203.81,213.42,,
forms/2025-W43.csv,2025-10-24,2025-W43,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),104426.01,kWh,104426.01,222.2,,
forms/2025-W44.csv,2025-10-31,2025-W44,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),104670.28,kWh,104670.28,244.27,,
forms/2025-W45.csv,2025-11-07,2025-W45,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),104915.03,kWh,104915.03,244.75,,
forms/2025-W46.csv,2025-11-14,2025-W46,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),105153.27,kWh,105153.27,238.24,,
forms/2025-W47.csv,2025-11-21,2025-W47,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),105390.79,kWh,105390.79,237.52,,
forms/2025-W48.csv,2025-11-28,2025-W48,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),105637.15,kWh,105637.15,246.36,,
forms/2025-W49.csv,2025-12-05,2025-W49,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),105837.48,kWh,105837.48,200.33,,
forms/2025-W50.csv,2025-12-12,2025-W50,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),106075.73,kWh,106075.73,238.25,,
forms/2025-W51.csv,2025-12-19,2025-W51,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),106332.57,kWh,106332.57,256.84,,
forms/2025-W52.csv,2025-12-26,2025-W52,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),106587.05,kWh,106587.05,254.48,,
forms/2026-W01.csv,2026-01-02,2026-W01,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),106587.05,kWh,106587.05,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),107006.1,kWh,107006.1,419.05,,
forms/2026-W03.csv,2026-01-16,2026-W03,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),107269.83,kWh,107269.83,263.73,,
forms/2026-W04.csv,2026-01-23,2026-W04,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),107523.48,kWh,107523.48,253.65,,
forms/2026-W05.csv,2026-01-30,2026-W05,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),107779.35,kWh,107779.35,255.87,,
forms/2026-W06.csv,2026-02-06,2026-W06,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),108037.21,kWh,108037.21,257.86,,
forms/2026-W07.csv,2026-02-13,2026-W07,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),108291.54,kWh,108291.54,254.33,,
forms/2026-W08.csv,2026-02-20,2026-W08,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),108543.2,kWh,108543.2,251.66,,
forms/2026-W09.csv,2026-02-27,2026-W09,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),108802.86,kWh,108802.86,259.66,,
forms/2026-W10.csv,2026-03-06,2026-W10,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),109039.4,kWh,109039.4,236.54,,
forms/2026-W11.csv,2026-03-13,2026-W11,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),109312.79,kWh,109312.79,273.39,,
forms/2026-W12.csv,2026-03-20,2026-W12,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),109570.75,kWh,109570.75,257.96,,
forms/2026-W13.csv,2026-03-27,2026-W13,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),109800.12,kWh,109800.12,229.37,,
forms/2026-W14.csv,2026-04-03,2026-W14,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110029.01,kWh,110029.01,228.89,,
forms/2026-W15.csv,2026-04-10,2026-W15,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110222.1,kWh,110222.1,193.09,,
forms/2026-W16.csv,2026-04-17,2026-W16,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110347.27,kWh,110347.27,125.17,,
forms/2026-W17.csv,2026-04-24,2026-W17,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110577.71,kWh,110577.71,230.44,,
forms/2026-W18.csv,2026-05-01,2026-W18,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110848.6,kWh,110848.6,270.89,,
forms/2026-W19.csv,2026-05-08,2026-W19,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),110848.6,kWh,110848.6,0,,
forms/2026-W20.csv,2026-05-15,2026-W20,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),111188.35,kWh,111188.35,339.75,,
forms/2026-W21.csv,2026-05-22,2026-W21,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),111422.91,kWh,111422.91,234.56,,
forms/2026-W22.csv,2026-05-29,2026-W22,T.0019__FL09__PPL,T.0019,PPL,ท.0019 PPL (Lift),111675.77,kWh,111675.77,252.86,,
forms/2025-W01.csv,2025-01-03,2025-W01,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3404988.53,kWh,3404988.53,0,,
forms/2025-W02.csv,2025-01-10,2025-W02,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3404988.53,kWh,3404988.53,0,,
forms/2025-W03.csv,2025-01-17,2025-W03,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3415780.3,kWh,3415780.3,10791.77,,
forms/2025-W04.csv,2025-01-24,2025-W04,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3421978.83,kWh,3421978.83,6198.53,,
forms/2025-W05.csv,2025-01-31,2025-W05,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3427355.7,kWh,3427355.7,5376.87,,
forms/2025-W06.csv,2025-02-07,2025-W06,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3435786.99,kWh,3435786.99,8431.29,,
forms/2025-W07.csv,2025-02-14,2025-W07,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3435786.99,kWh,3435786.99,0,,
forms/2025-W08.csv,2025-02-21,2025-W08,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3451096.26,kWh,3451096.26,15309.27,,
forms/2025-W09.csv,2025-02-28,2025-W09,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3458628.54,kWh,3458628.54,7532.28,,
forms/2025-W10.csv,2025-03-07,2025-W10,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3470490.6,kWh,3470490.6,11862.06,,
forms/2025-W11.csv,2025-03-14,2025-W11,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3480180.85,kWh,3480180.85,9690.25,,
forms/2025-W12.csv,2025-03-21,2025-W12,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3490857.68,kWh,3490857.68,10676.83,,
forms/2025-W13.csv,2025-03-28,2025-W13,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3501122.75,kWh,3501122.75,10265.07,,
forms/2025-W14.csv,2025-04-04,2025-W14,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3510698.88,kWh,3510698.88,9576.13,,
forms/2025-W15.csv,2025-04-11,2025-W15,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3521764.1,kWh,3521764.1,11065.22,,
forms/2025-W16.csv,2025-04-18,2025-W16,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3529143.08,kWh,3529143.08,7378.98,,
forms/2025-W17.csv,2025-04-25,2025-W17,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3544004.83,kWh,3544004.83,14861.75,,
forms/2025-W18.csv,2025-05-02,2025-W18,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3554986.88,kWh,3554986.88,10982.05,,
forms/2025-W19.csv,2025-05-09,2025-W19,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3563353.54,kWh,3563353.54,8366.66,,
forms/2025-W20.csv,2025-05-16,2025-W20,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3572441.76,kWh,3572441.76,9088.22,,
forms/2025-W21.csv,2025-05-23,2025-W21,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3584364.67,kWh,3584364.67,11922.91,,
forms/2025-W22.csv,2025-05-30,2025-W22,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3593176.17,kWh,3593176.17,8811.5,,
forms/2025-W23.csv,2025-06-06,2025-W23,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3601718.44,kWh,3601718.44,8542.27,,
forms/2025-W24.csv,2025-06-13,2025-W24,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3614242.02,kWh,3614242.02,12523.58,,
forms/2025-W25.csv,2025-06-20,2025-W25,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3625357.57,kWh,3625357.57,11115.55,,
forms/2025-W26.csv,2025-06-27,2025-W26,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),3636186.16,kWh,3636186.16,10828.59,,
forms/2025-W27.csv,2025-07-04,2025-W27,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),8693.69,kWh,8693.69,8693.69,,
forms/2025-W28.csv,2025-07-11,2025-W28,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),15001.92,kWh,15001.92,6308.23,,
forms/2025-W29.csv,2025-07-18,2025-W29,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),27865.63,kWh,27865.63,12863.71,,
forms/2025-W30.csv,2025-07-25,2025-W30,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),37189.63,kWh,37189.63,9324.0,,
forms/2025-W31.csv,2025-08-01,2025-W31,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),46837.86,kWh,46837.86,9648.23,,
forms/2025-W32.csv,2025-08-08,2025-W32,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),58721.11,kWh,58721.11,11883.25,,
forms/2025-W33.csv,2025-08-15,2025-W33,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),67568.55,kWh,67568.55,8847.44,,
forms/2025-W34.csv,2025-08-22,2025-W34,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),78149.0,kWh,78149.0,10580.45,,
forms/2025-W35.csv,2025-08-29,2025-W35,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),88527.3,kWh,88527.3,10378.3,,
forms/2025-W36.csv,2025-09-05,2025-W36,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),99100.5,kWh,99100.5,10573.2,,
forms/2025-W37.csv,2025-09-12,2025-W37,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),109914.4,kWh,109914.4,10813.9,,
forms/2025-W38.csv,2025-09-19,2025-W38,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),119242.06,kWh,119242.06,9327.66,,
forms/2025-W39.csv,2025-09-26,2025-W39,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),130537.14,kWh,130537.14,11295.08,,
forms/2025-W40.csv,2025-10-03,2025-W40,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),140176.25,kWh,140176.25,9639.11,,
forms/2025-W41.csv,2025-10-10,2025-W41,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),150034.65,kWh,150034.65,9858.4,,
forms/2025-W42.csv,2025-10-17,2025-W42,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),157365.99,kWh,157365.99,7331.34,,
forms/2025-W43.csv,2025-10-24,2025-W43,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),166004.07,kWh,166004.07,8638.08,,
forms/2025-W44.csv,2025-10-31,2025-W44,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),174679.01,kWh,174679.01,8674.94,,
forms/2025-W45.csv,2025-11-07,2025-W45,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),182193.36,kWh,182193.36,7514.35,,
forms/2025-W46.csv,2025-11-14,2025-W46,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),190677.35,kWh,190677.35,8483.99,,
forms/2025-W47.csv,2025-11-21,2025-W47,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),197111.73,kWh,197111.73,6434.38,,
forms/2025-W48.csv,2025-11-28,2025-W48,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),202103.59,kWh,202103.59,4991.86,,
forms/2025-W49.csv,2025-12-05,2025-W49,T.0019__FL09__SCB_9,T.0019,SCB 9,ท.0019 ชั้นที่ 9 (รวม),206282.22,kWh,206282.22,4178.63,,
